time,vx,vy,vz,yaw
143.882000000,0.04883804702398488,-0.038558805067468144,-0.00014822974810289137,-0.000144116181519444
143.932000000,0.049204911692457505,-0.03865885948163285,-0.00015698684217896786,-1.70091397149775e-05
143.982000000,0.04957863408064199,-0.03875413637527885,-0.00016876263790094857,0.00011048614146016192
144.032000000,0.04995928637248734,-0.03884432830875214,-0.00018350414146081596,0.00023828328797814127
144.082000000,0.05034693438999759,-0.038929132530789515,-0.00020115118965801146,0.0003662935429596959
144.132000000,0.050741637083311586,-0.03900825132995347,-0.00022163660619969015,0.0004944267494081174
144.182000000,0.05114344763897529,-0.03908139344333957,-0.00024488630408774016,0.000622591930220613
144.232000000,0.05155241123003642,-0.039148274086297445,-0.00027081946117404947,0.0007506971356358834
144.282000000,0.05196856437537968,-0.03920861554073272,-0.00029934852984380285,0.0008786495861736407
144.332000000,0.05239193575457171,-0.03926214807318603,-0.000330379578319182,0.0010063559659115944
144.382000000,0.05282254608953801,-0.039308611557848934,-0.000363812586102087,0.0011337226155022349
144.432000000,0.05326040675178286,-0.03934775431584699,-0.00039954158652946383,0.0012606556334852433
144.482000000,0.05370552005111201,-0.03937933346110138,-0.000437454694475017,0.001387061251508139
144.532000000,0.05415787988304213,-0.0394031172834157,-0.00047743473833666025,0.0015128458020357224
144.582000000,0.054617471189167335,-0.03941888588458269,-0.0005193592204336393,0.001637916036247273
144.632000000,0.05508426871471046,-0.03942643087109323,-0.0005631005956602834,0.001762179218409427
144.682000000,0.05555823501862404,-0.039425554250798085,-0.0006085265067193312,0.0018855431117117325
144.732000000,0.05603932250602711,-0.03941607098399791,-0.0006555002095932501,0.0020079164571855886
144.782000000,0.05652747389705935,-0.03939781049096848,-0.0007038809133090339,0.0021292093633516833
144.832000000,0.057022620711404806,-0.03937061487138195,-0.0007535240670427487,0.0022493334303517864
144.882000000,0.05752468340173682,-0.039334339269839626,-0.0008042817876973254,0.0023682020072494227
144.932000000,0.05803357217260277,-0.03928885330814322,-0.0008560033805942435,0.002485730190660236
144.982000000,0.05854918567475244,-0.03923404138453921,-0.0009085358209237963,0.002601834886095254
145.032000000,0.05907141055655913,-0.039169804190339,-0.0009617241383184098,0.0027164350332906243
145.082000000,0.059600121823164424,-0.039096057628767764,-0.0010154117336160342,0.0028294520298813948
145.132000000,0.06013518333924901,-0.039012733022235416,-0.0010694409070143732,0.0029408097809945823
145.182000000,0.06067636965461748,-0.038919830403679835,-0.0011236517879950696,0.00305043685828407
145.232000000,0.061223534921755814,-0.03881730534515035,-0.0011778862423669873,0.00315826208232919
145.282000000,0.06177660207484979,-0.03870506437521251,-0.0012319877088764542,0.003264215842101876
145.332000000,0.06233537967461991,-0.03858310755820515,-0.0012857986633631965,0.003368233836666359
145.382000000,0.06289966688489104,-0.03845145097427861,-0.001339162956132599,0.003470255227465061
145.432000000,0.06346925298672158,-0.03831012739976016,-0.001391926329419799,0.003570222636161012
145.482000000,0.06404391587012466,-0.038159184375576076,-0.0014439367057416015,0.003668082238726836
145.532000000,0.06462342436373028,-0.0379986851581061,-0.0014950446550216043,0.0037637838959395497
145.582000000,0.06520753702398477,-0.037828710057407816,-0.0015451059859209024,0.0038572812244808455
145.632000000,0.06579600186820539,-0.03764935658591626,-0.0015939772065998706,0.003948531718897226
145.682000000,0.06638855749306496,-0.03746073767465238,-0.0016415169653313192,0.004037496828794103
145.732000000,0.0669849341337444,-0.037262981797384735,-0.0016875906977301784,0.0041241421486822565
145.782000000,0.06758485203243259,-0.03705623369782544,-0.0017320683446056843,0.004208437094349727
